gene	Mouse_vs_Human	Monkey_vs_Human	Monkey_vs_Mouse	MonkeyD_vs_Human	MonkeyC_vs_Human	MonkeyB_vs_Human
REEP1	-0.858651422813301	0.976697550995138	0.304163854159772	0.976697550995138	0.993245401053148	0.858651422813301
REEP2	0.876437863669137	0.904454960180937	0.856786592586747	0.904454960180937	0.948073611111036	0.876437863669137
RELA	-0.0994126996690675	0.251521933402579	0.025871538135532	0.251521933402579	-0.0928982123400217	0.0994126996690675
RELN	0.182210002874598	0.636964005736128	0.668667538716618	0.636964005736128	0.38317518960614	0.182210002874598
REPS1	0.88627433857568	0.286692476675997	-0.918929077581979	0.286692476675997	-0.68466394194576	-0.88627433857568
REPS2	0.383786240440353	0.471490110660845	0.678354330388513	0.471490110660845	0.398029571226373	0.383786240440353
RER1	-0.881055520414636	0.829217647340627	0.682619387504513	0.829217647340627	0.425817889895776	0.881055520414636
RFTN1	-0.308173297771653	0.643327043928524	-0.150171263842295	0.643327043928524	0.152571148377568	-0.308173297771653
RFTN2	-0.890787506577515	0.691985348635464	0.164240680250383	0.691985348635464	0.678671998633336	0.890787506577515
RGS14	0.857718107837354	0.721206853785972	0.852282664830711	0.721206853785972	0.860921480545933	0.857718107837354
RGS6	-0.423501645949848	0.616135300115273	0.835947674651829	0.616135300115273	0.475472748067174	0.423501645949848
RGS7	0.442311521094769	0.88682248314399	0.98352531736395	0.88682248314399	0.686532867164285	0.442311521094769
RGS7BP	-0.474262773624109	-0.447148593772818	0.971604803262919	-0.447148593772818	0.458380635755587	0.474262773624109
RGS8	0.676590480298591	0.773050874702729	0.708169051118424	0.773050874702729	0.766167779341092	0.676590480298591
RHEB	-0.399192950445154	-0.0206637473940471	0.710988134257675	-0.0206637473940471	0.481065988043928	0.399192950445154
RHOT1	-0.73903312832817	0.506740053068459	0.844653208788088	0.506740053068459	-0.129320449868923	-0.73903312832817
RIC8A	-0.133204504490546	0.848701905539975	0.0876296756860316	0.848701905539975	0.140259635520075	0.133204504490546
RICTOR	0.426324307286173	0.164400964278765	0.745692837472358	0.164400964278765	-0.907973103582579	0.426324307286173
RIMBP2	-0.072630727183891	-0.540803298270465	0.900027421523301	-0.540803298270465	0.429992326744679	0.072630727183891
RIMS1	-0.150185333748085	-0.568003405841872	0.949244345590127	-0.568003405841872	-0.592840536978166	-0.150185333748085
RIMS2	0.646730037893349	0.0594974163405408	0.905545784450709	0.0594974163405408	-0.218734590490546	-0.646730037893349
RIMS3	-0.0144391618288988	0.748801838373085	0.761270140848235	0.748801838373085	0.296558635174628	-0.0144391618288988
RIN1	0.343518971620385	0.176415001046306	0.923966785260453	0.176415001046306	0.165704599058083	-0.343518971620385
RMDN1	0.7076686694408	0.916532080856697	0.0364939207489101	0.916532080856697	0.730845565948863	0.7076686694408
RMDN3	0.138444481745775	0.621568732403072	-0.857007184781964	0.621568732403072	0.157319931289117	-0.138444481745775
RMND1	0.301087272005459	-0.600012522695488	0.687821697086067	-0.600012522695488	-0.130611145292945	0.301087272005459
RNF11	-0.567947871216218	0.909395297135538	0.618983781953623	0.909395297135538	0.93303147124786	0.567947871216218
RNF123	0.626967200854076	-0.959751749444441	0.423205608202	-0.959751749444441	-0.220929463988761	0.626967200854076
RNF141	0.733336781656617	-0.140600371319853	0.0671836140190006	-0.140600371319853	-0.99737961239328	-0.733336781656617
RNF20	-0.0497374286220969	0.802040900152622	0.894208391316867	0.802040900152622	0.690984890366474	-0.0497374286220969
RNF214	-0.542530662408314	-0.332575629561629	0.568855798912603	-0.332575629561629	0.196500625325283	0.542530662408314
RNF25	-0.533722135098198	-0.669710225687669	-0.246665390489233	-0.669710225687669	-0.475531790384492	-0.533722135098198
RNH1	-0.571011472041762	0.756807563961151	0.993269392805041	0.756807563961151	0.819809150063631	0.571011472041762
RNMT	0.377889281091053	0.909770749943275	-0.138804879960115	0.909770749943275	0.94735425026551	0.377889281091053
RNPEP	-0.0591353886420241	0.545489671856931	-0.162238189344174	0.545489671856931	0.805584997653867	0.0591353886420241
ROBO1	0.230454685811465	0.802906230745582	0.549693024622543	0.802906230745582	0.588301948691839	0.230454685811465
ROBO2	-0.472926062342876	0.743463426830774	0.597134307859667	0.743463426830774	0.635642489451695	0.472926062342876
ROCK2	0.457846466253125	0.236696020835893	0.405357924545179	0.236696020835893	0.572013767503391	0.457846466253125
ROGDI	-0.308067740357984	0.895964060323526	0.930931874387062	0.895964060323526	0.809265511597132	0.308067740357984
RP2	0.707383281931732	-0.573389286375301	-0.352445868564768	-0.573389286375301	0.491350159944833	0.707383281931732
RPA2	-0.816402959026333	0.866723721981929	0.960772109005559	0.866723721981929	0.594749925719042	0.816402959026333
RPAP1	0.481915024171503	0.0465983406374797	0.933798449894429	0.0465983406374797	0.389941468323533	0.481915024171503
RPAP3	0.602167578791959	-0.236080389431549	-0.0260327754601241	-0.236080389431549	-0.170186149776439	-0.602167578791959
RPH3A	0.380512067987445	0.956330027262477	0.162264002229196	0.956330027262477	0.984007752695189	0.380512067987445
RPIA	-0.865904392020665	0.891113676605433	0.554218131676476	0.891113676605433	0.841142703124658	0.865904392020665
RPL26	-0.665715045183067	-0.630560955972401	0.551941268526045	-0.630560955972401	-0.129467055510005	-0.665715045183067
RPL30	0.347843445971918	-0.587158046601429	-0.0521565045523104	-0.587158046601429	0.0490452549520512	-0.347843445971918
RPL32	-0.227167579590126	-0.584601432005095	-0.284320629616796	-0.584601432005095	-0.37521791944136	-0.227167579590126
RPL38	-0.206600083177576	-0.578007466706769	0.793971764224684	-0.578007466706769	-0.355592270425894	0.206600083177576
RPL7A	-0.177365967733415	-0.789847390225889	0.663049099449389	-0.789847390225889	-0.557249166331871	-0.177365967733415
RPN1	-0.254949311747753	0.695198923241912	-0.257016192921374	0.695198923241912	-0.194016062955951	0.254949311747753
RPN2	-0.231469310356362	0.443047862843772	-0.112877691697799	0.443047862843772	0.00466408067663036	-0.231469310356362
RPRD1A	0.244355359004885	0.730936733447215	0.951540400393354	0.730936733447215	0.431073381256817	-0.244355359004885
RPRD1B	0.103162997032829	0.831522877001176	0.83572186444059	0.831522877001176	0.90199624614938	0.103162997032829
RPS11	0.477968120184527	-0.754837271565404	0.586609579415378	-0.754837271565404	-0.379932282819331	-0.477968120184527
RPS14	-0.573396004331429	-0.706551239559797	0.951500033477272	-0.706551239559797	-0.452240641134635	-0.573396004331429
RPS15	-0.534856045026995	0.279533842293956	-0.395220927471773	0.279533842293956	0.527213426514245	0.534856045026995
RPS21	-0.10905761382257	0.749308709915218	0.784418745840118	0.749308709915218	0.782116868327796	-0.10905761382257
RPS5	-0.116495040606251	0.321624176591155	0.229755257686549	0.321624176591155	0.329122206213621	0.116495040606251
RPS6	-0.821625984296605	-0.598990347310594	-0.100914005047092	-0.598990347310594	-0.137066130503407	-0.821625984296605
RPS6KA1	-0.579801126808358	0.934356370850086	0.942851131016547	0.934356370850086	0.801027802446983	0.579801126808358
RPS6KA3	-0.45905573308082	0.684318664750868	0.913741400991422	0.684318664750868	-0.0942712550915049	-0.45905573308082
RPS6KA5	-0.294494560527732	0.94327226643186	0.776229968110112	0.94327226643186	0.75472052785785	0.294494560527732
RPS8	-0.466033780790827	-0.666459043323407	-0.309654209404525	-0.666459043323407	-0.4333026837002	-0.466033780790827
RPS9	0.142183799220381	-0.714150435482672	0.968089810390825	-0.714150435482672	-0.310730412889413	-0.142183799220381
RPTOR	-0.0188740466526839	0.989635172195328	0.61627909125575	0.989635172195328	0.170292097586938	-0.0188740466526839
RRAGC	-0.554216792535822	0.386476958027771	0.105656491541141	0.386476958027771	0.243879114414697	0.554216792535822
RRAS	0.116062092839019	-0.571034606429398	0.883967966840188	-0.571034606429398	-0.536667432114712	0.116062092839019
RRAS2	-0.660099732115472	0.907086902421636	0.188379968730741	0.907086902421636	0.915573646238365	0.660099732115472
RRBP1	-0.104242475772406	0.339777025530159	0.90161276904128	0.339777025530159	0.356374529170799	-0.104242475772406
RRM1	-0.67715004717304	0.486287037497687	0.748097404770905	0.486287037497687	0.902804375711886	0.67715004717304
RSF1	0.321400969530198	0.917034061400843	0.808161164892072	0.917034061400843	0.849714024314089	0.321400969530198
RSL1D1	0.755485721016196	-0.893067053800701	0.954181052578835	-0.893067053800701	-0.92896639383989	-0.755485721016196
RTCB	0.356023221178632	0.983681730110106	0.942968597132011	0.983681730110106	0.88964453748458	0.356023221178632
RTN1	-0.78882697671275	-0.398213527770736	-0.666934055817834	-0.398213527770736	0.231962714352286	0.78882697671275
RTN3	0.817650925259377	0.987330416368499	-0.419745771616326	0.987330416368499	0.968668368365501	0.817650925259377
RTN4	-0.585020188289685	0.966298455813374	0.145869187892126	0.966298455813374	0.605019684330846	0.585020188289685
RTN4IP1	0.456344610977452	0.875923628568345	0.709237239166198	0.875923628568345	0.768191239806595	0.456344610977452
RUFY1	-0.140049128502668	-0.781182277368111	-0.525829641922188	-0.781182277368111	0.0825536956500696	0.140049128502668
RUFY2	0.431447421099917	0.814329893798908	0.417899493865519	0.814329893798908	0.746538007134384	0.431447421099917
RUFY3	-0.949655470221101	0.795820015095461	-0.43665268583387	0.795820015095461	0.808766465658462	0.949655470221101
RUNDC3A	0.352045313124997	-0.29467613116681	-0.0567308344402934	-0.29467613116681	-0.270135321733846	0.352045313124997
RUVBL1	-0.256901499455719	0.925664203088704	0.847770633608266	0.925664203088704	0.911902457108374	0.256901499455719
RUVBL2	0.455509329864686	0.987954749429655	0.66077133824667	0.987954749429655	0.991499576108625	0.455509329864686
RYR2	-0.746093294277426	0.724067309835075	0.683898052833317	0.724067309835075	0.742284118301707	0.746093294277426
S100A10	-0.786671798378417	0.137384464526839	0.945603917330218	0.137384464526839	-0.133495644095465	-0.786671798378417
S100A13	-0.56745486800697	0.39478189188174	0.0889559522147981	0.39478189188174	0.266697625188436	0.56745486800697
S100A16	-0.287333715036192	0.151755466280894	-0.167093015055913	0.151755466280894	-0.524643299713212	-0.287333715036192
SACM1L	0.454633962282471	-0.324027291429813	0.919764938303388	-0.324027291429813	-0.344397285405202	-0.454633962282471
SACS	-0.162241204670331	0.715437979445307	0.768804986543029	0.715437979445307	0.263575862947282	-0.162241204670331
SAFB	0.00138450211961139	0.710486216342538	0.846664407696071	0.710486216342538	0.532130530838403	-0.00138450211961139
SAFB2	-0.34437500512734	0.449859995529411	0.213403088820745	0.449859995529411	0.112258902158803	-0.34437500512734
SALL2	-0.671431374400914	0.885751703927287	-0.524500976362953	0.885751703927287	0.631817854574812	0.671431374400914
SAMHD1	-0.509345139540823	0.828210260385363	0.636254110062999	0.828210260385363	0.47792550921874	-0.509345139540823
SAR1B	-0.696503518899227	-0.140844877131507	-0.25331963765903	-0.140844877131507	0.379970480549427	0.696503518899227
SARM1	-0.83053494856231	0.468600343689893	0.0967241518368485	0.468600343689893	0.814755382973742	-0.83053494856231
SART1	-0.151591252753917	0.801069512490138	0.941945990107659	0.801069512490138	0.711454331479978	0.151591252753917
SART3	0.26720087274914	0.62103565796049	-0.816749071528936	0.62103565796049	0.493947630267831	0.26720087274914
SBDS	-0.395092252905443	0.536943057154969	-0.537521707621346	0.536943057154969	0.359624051036113	0.395092252905443
SBF1	0.639999005272089	0.887016191386284	0.544026859334175	0.887016191386284	0.931167419927719	0.639999005272089
SCAI	-0.520656017197254	0.785985380713181	0.926502691551786	0.785985380713181	0.700382935999576	0.520656017197254
SCAMP1	0.583647370070825	0.881736456504056	0.651406676773002	0.881736456504056	0.846983027564945	0.583647370070825
SCAMP5	-0.28708818253587	0.319559088609899	0.811041399216487	0.319559088609899	0.662152018464156	0.28708818253587
SCFD1	-0.170576606434383	-0.355432774326807	-0.0814020189966327	-0.355432774326807	-0.0444255717713738	-0.170576606434383
SCFD2	-0.676750755580786	-0.0228335692327935	-0.0169737059098127	-0.0228335692327935	0.350626025013338	0.676750755580786
SCG2	0.0322353079192855	0.964911092398777	0.0660440800591812	0.964911092398777	0.828650410343591	0.0322353079192855
SCLY	-0.100582471636372	0.288379563316415	0.296394585422505	0.288379563316415	0.89246828086804	0.100582471636372
SCN2B	-0.695017617517969	0.649178032626469	0.631375185046122	0.649178032626469	0.718280748979422	-0.695017617517969
SCN3B	-0.195898127696449	0.990098976049236	0.829132606250256	0.990098976049236	0.989777757861248	0.195898127696449
SCO1	0.398833564161487	0.0271240689301714	-0.26948917434649	0.0271240689301714	0.520966859424894	0.398833564161487
SCOC	-0.0761997417905639	0.284139167282377	0.655315090008193	0.284139167282377	0.192864898010323	0.0761997417905639
SCP2	0.092457435300077	0.461779289862634	0.976063404784788	0.461779289862634	-0.13677734841734	0.092457435300077
SCRN1	-0.638090104422926	0.431950194458936	0.753960682745825	0.431950194458936	0.973583360944929	0.638090104422926
SCRN2	-0.37821426868282	-0.242552962282378	-0.0933395756892236	-0.242552962282378	0.0939809010922203	-0.37821426868282
SCRN3	0.0391242614352408	0.33990882123733	0.633261413105647	0.33990882123733	-0.0858676391118853	-0.0391242614352408
SCYL1	-0.0613705284098384	-0.00394157940763814	-0.106875228759877	-0.00394157940763814	0.0430792213742211	-0.0613705284098384
SCYL2	0.443697214883148	0.206677518658012	0.459531991066253	0.206677518658012	-0.388089094885285	-0.443697214883148
SDC3	-0.719330567286974	0.698932946076104	0.478376178381236	0.698932946076104	0.312429013359039	-0.719330567286974
SDHA	0.273011496702329	-0.0907591427081475	0.455265352704461	-0.0907591427081475	-0.026790591965466	-0.273011496702329
SDK2	0.69688397070778	0.667033626119725	0.83017846275065	0.667033626119725	0.741239520182736	0.69688397070778
SDR39U1	-0.0865090611785035	0.826593978799515	0.381026040438089	0.826593978799515	0.297648035084216	0.0865090611785035
SEC11A	0.809446146851123	-0.608832002034554	-0.141108129197692	-0.608832002034554	0.00657081203772087	0.809446146851123
SEC11C	-0.0149265486956298	0.0888607896585261	-0.534473196187571	0.0888607896585261	-0.554144317997029	0.0149265486956298
SEC13	0.0689754351592899	0.809542431882616	0.75474322431683	0.809542431882616	0.732156713885799	0.0689754351592899
SEC16A	-0.0627926635340621	0.82269464079238	0.55288568734449	0.82269464079238	0.623081301312736	0.0627926635340621
SEC22B	-0.590027361577304	0.349826531470484	-0.471548512855696	0.349826531470484	0.0020202528943316	-0.590027361577304
SEC23A	-0.0756023836429927	0.686120206691038	-0.643086097983725	0.686120206691038	0.578002371184941	0.0756023836429927
SEC23IP	-0.630463188918998	-0.520036209593545	0.569256121760096	-0.520036209593545	-0.172363077622388	-0.630463188918998
SEC24A	0.0880058258122864	-0.17821602902259	-0.833250428890871	-0.17821602902259	-0.812433427569835	-0.0880058258122864
SEC24B	0.452244458689223	0.680212103241268	-0.0695308769398266	0.680212103241268	0.458283503413085	0.452244458689223
SEC31A	-0.765797674950594	0.640341803697033	0.903997552401614	0.640341803697033	0.703574780786658	0.765797674950594
SEC61A1	0.107549355707384	-0.822173719550999	0.518297724106357	-0.822173719550999	0.811713065951802	0.107549355707384
SEC62	0.846769343429149	-0.764258336968739	0.128996541880924	-0.764258336968739	-0.653860841524013	-0.846769343429149
SEC63	-0.149615812963246	-0.0933850728633854	0.566378960384412	-0.0933850728633854	-0.933219575027269	-0.149615812963246
SEH1L	0.925098739459793	-0.254090638655796	0.469802646168092	-0.254090638655796	-0.445323031950466	-0.925098739459793
SEL1L	0.0740887295464977	-0.425992394077709	0.341002674184195	-0.425992394077709	0.102180227186158	0.0740887295464977
SEMA4A	0.131878873648197	0.348673919653317	0.735233450780693	0.348673919653317	0.289222748513329	-0.131878873648197
SEMA4D	0.348879289098824	0.968673446867021	0.114622535464012	0.968673446867021	0.918523677328083	0.348879289098824
SEMA7A	-0.385530757714494	0.790628628608052	0.236814516147656	0.790628628608052	0.0647937566390467	0.385530757714494
SERBP1	-0.159729432700858	0.33148229046803	0.0330534879868657	0.33148229046803	0.151886696888765	-0.159729432700858
SERPINA1	-0.42724208275289	0.646407910374534	-0.246181862710966	0.646407910374534	0.791277837235871	0.42724208275289
SERPINA3	-0.066275452633736	-0.231579854081478	-0.511770352872565	-0.231579854081478	0.181225493251843	-0.066275452633736
SERPINB1	-0.759415466018358	0.499168928235989	0.912944534514524	0.499168928235989	-0.416149094493231	0.759415466018358
SERPINB9	-0.20818222298128	0.502673137422995	-0.194925162036768	0.502673137422995	-0.207431179286206	-0.20818222298128
SERPINC1	-0.353473415037698	-0.676862528745435	0.394486915315853	-0.676862528745435	0.0770611559371972	0.353473415037698
SERPINE2	0.193983578414541	0.781914354618417	0.132137891555972	0.781914354618417	0.787759200280793	0.193983578414541
SERPINF2	-0.473869645436462	-0.487334826316633	-0.689568750593052	-0.487334826316633	0.315777025714628	0.473869645436462
SERPINH1	0.196450567811055	0.824156249718942	0.979600050893134	0.824156249718942	0.630669553430481	0.196450567811055
SERPINI1	-0.16578426974113	0.329970438848688	-0.83377943112308	0.329970438848688	0.117971622998225	0.16578426974113
SESTD1	0.315121633582907	0.747591769421354	0.0814924985410446	0.747591769421354	0.716267102344064	0.315121633582907
SETD3	0.449054445557081	-0.803996644955243	-0.129678910727451	-0.803996644955243	-0.633384350643885	-0.449054445557081
SETD7	-0.00579447202590081	0.593501147686248	0.670847455428146	0.593501147686248	0.377168532632575	-0.00579447202590081
SEZ6	-0.168096177257521	0.600605754646542	0.590184899463281	0.600605754646542	0.0171798156559262	0.168096177257521
SEZ6L	-0.22507600531665	-0.0849041930992891	0.904852696690109	-0.0849041930992891	-0.205417096550654	-0.22507600531665
SEZ6L2	0.133237247439927	0.699232726753273	0.235743714597001	0.699232726753273	0.0126767020038689	-0.133237247439927
SF1	0.224726411603409	0.963475161843408	-0.634137191392386	0.963475161843408	0.823623749900957	0.224726411603409
SF3A1	-0.384556818416704	0.962226295385912	0.858012705221298	0.962226295385912	0.974557522814847	0.384556818416704
SF3A2	0.262575138851855	0.780902492811084	0.872632996438793	0.780902492811084	0.759433811653124	0.262575138851855
SF3B2	-0.503633612600903	0.993919231136328	0.957869892106322	0.993919231136328	0.967726836094264	0.503633612600903
SF3B3	0.346734767156527	0.96852407306509	-0.764613766499296	0.96852407306509	0.973673813245879	0.346734767156527
SF3B4	-0.473750971621185	0.584302620595721	0.64373886198186	0.584302620595721	0.903403927271359	0.473750971621185
SF3B5	0.318400459150881	0.792264568243796	0.930960928986491	0.792264568243796	0.932980770297325	0.318400459150881
SF3B6	-0.363977252782529	0.456032882884615	0.617015677247286	0.456032882884615	0.894948852664319	0.363977252782529
SFPQ	0.504818829936586	0.958634992048212	0.876267647246803	0.958634992048212	0.904301610043618	0.504818829936586
SFXN1	-0.60102496477192	0.822371411093936	0.992605762292852	0.822371411093936	0.733086662763464	0.60102496477192
SFXN3	0.496255801664765	0.0278254339912189	0.384032842457578	0.0278254339912189	-0.172842308117966	0.496255801664765
SFXN5	0.103141666981168	0.739319805446189	0.942661972095424	0.739319805446189	0.33214540204538	-0.103141666981168
SGIP1	-0.129607206130238	0.946531792167367	-0.419649316542954	0.946531792167367	0.934131311114642	-0.129607206130238
SGSM1	-0.856185993965331	0.966714282380893	0.809672208561373	0.966714282380893	0.651404307775052	0.856185993965331
SGTA	-0.463154454485227	-0.249990244516266	-0.377858614864946	-0.249990244516266	-0.669152988576762	-0.463154454485227
SGTB	-0.0749109568626358	0.931310337955379	-0.155790535373992	0.931310337955379	0.768972355248407	0.0749109568626358
SH3BGRL	0.593601991817976	0.707303064331332	0.625411912146642	0.707303064331332	0.868051211470902	0.593601991817976
SH3BGRL2	0.161821518173431	0.905057009163821	-0.273317905723952	0.905057009163821	0.58478026710324	-0.161821518173431
SH3BGRL3	-0.152075859302858	0.183722542645263	-0.317421819236969	0.183722542645263	-0.137123165963481	-0.152075859302858
SH3GL1	0.81811584459587	0.763753084213572	0.417264218543377	0.763753084213572	-0.386374831617502	-0.81811584459587
SH3GL2	0.852557800647978	0.761053673148743	-0.0454770744448621	0.761053673148743	0.674193635869597	0.852557800647978
SH3GLB1	0.382899654113924	0.879864628616722	0.0363374148781877	0.879864628616722	0.421135421523922	-0.382899654113924
SH3GLB2	0.263525161339782	0.389419969012867	0.48356782965589	0.389419969012867	0.493015762481226	0.263525161339782
SH3KBP1	0.560070490497123	-0.179096190957147	0.367754998271186	-0.179096190957147	-0.703731679207869	-0.560070490497123
SHANK1	0.339281100424979	0.924391160967906	0.965498454954472	0.924391160967906	0.141588473199886	0.339281100424979
SHANK2	-0.642698524996524	0.438708616158914	0.896604147746024	0.438708616158914	0.501520927085298	0.642698524996524
SHC3	-0.455121393716454	0.510383612966952	0.571979138472542	0.510383612966952	0.73004150309296	-0.455121393716454
SHISA6	-0.215808427763459	0.48989321695379	0.890916193545144	0.48989321695379	-0.251720705537535	0.215808427763459
SHISA7	0.871672542328463	0.728662600212347	0.709628569312068	0.728662600212347	0.476306593027732	0.871672542328463
SHISA9	0.579069711876932	-0.636458705806687	0.154511219677109	-0.636458705806687	-0.364400029535544	-0.579069711876932
SHMT2	0.452414467781226	0.373573778441541	0.484821951985585	0.373573778441541	0.899646846472237	0.452414467781226
SHOC2	-0.826777446479099	0.821982202903552	0.628443069583176	0.821982202903552	0.870154810829855	0.826777446479099
SHROOM2	-0.914624727273118	0.766762487449685	-0.163060322282725	0.766762487449685	-0.305902942710526	-0.914624727273118
SIK3	-0.341223869711937	0.728066106034944	0.935477723990076	0.728066106034944	0.526870663704321	0.341223869711937
SIPA1L1	0.772732215759838	0.97497468881348	0.846568792008748	0.97497468881348	0.954124868280133	0.772732215759838
SIRT2	-0.619799247773196	0.757188461073447	0.805186016457082	0.757188461073447	0.178745088893375	0.619799247773196
SIRT3	0.0615197541682463	-0.110713982904943	0.172693655951754	-0.110713982904943	0.824458339046521	0.0615197541682463
SIRT5	-0.71365604037293	0.938390831673708	-0.422451615276348	0.938390831673708	0.592657446526667	0.71365604037293
SKIV2L	0.135789714134536	0.848550814085008	0.498529730234668	0.848550814085008	-0.459198550544169	0.135789714134536
SLC12A2	0.380916451828365	0.860828124577941	0.619396032700021	0.860828124577941	0.302312624028866	-0.380916451828365
SLC12A4	0.153043735659293	-0.131635416165854	-0.746319862060885	-0.131635416165854	-0.519478644657225	0.153043735659293
SLC12A5	-0.547387201528404	0.976235327518702	0.797130815677067	0.976235327518702	0.939812541941228	0.547387201528404
SLC12A6	0.428965965602	-0.722239495448797	0.414036868091019	-0.722239495448797	-0.161946532350852	0.428965965602
SLC17A6	0.125108517903131	-0.204101314318486	-0.0558171983474709	-0.204101314318486	-0.192387244197935	-0.125108517903131
SLC17A7	0.0584667332196741	0.698854990979734	0.927590381041568	0.698854990979734	0.503813151137864	0.0584667332196741
SLC1A1	-0.122529756423702	0.265331805357743	0.877116255294366	0.265331805357743	0.0659076132349179	0.122529756423702
SLC1A2	0.252550301618508	0.962997887760795	-0.224947724735096	0.962997887760795	0.708581026674098	0.252550301618508
SLC1A3	-0.584371392852547	0.850398543994019	0.0992355534113366	0.850398543994019	0.698005383158221	0.584371392852547
SLC20A2	0.241117410175934	0.159277375891889	-0.330339009094457	0.159277375891889	0.803181424541332	0.241117410175934
SLC22A23	-0.548841789372754	0.567819897048478	0.433628617369673	0.567819897048478	0.927949005458794	0.548841789372754
SLC25A1	-0.807080027789036	0.630348748024609	0.971216683344257	0.630348748024609	-0.173159062259721	-0.807080027789036
SLC25A11	-0.634540442561662	0.791482933654943	0.632368943878477	0.791482933654943	0.480021847868108	0.634540442561662
SLC25A12	-0.0712310537787181	0.492871379298487	0.53483572312752	0.492871379298487	0.116418526249303	-0.0712310537787181
SLC25A22	-0.574336127384278	0.904871721286403	0.453050855667224	0.904871721286403	0.920768160326275	0.574336127384278
SLC25A23	-0.396351252349852	0.303738863738405	0.949984582617209	0.303738863738405	0.220864364412115	-0.396351252349852
SLC25A24	-0.464788158985822	0.573190879478094	0.751901107300262	0.573190879478094	0.20209555926402	0.464788158985822
SLC25A27	-0.164189845774628	0.822644925058163	0.893407710006365	0.822644925058163	0.866180684978285	-0.164189845774628
SLC25A3	-0.418251171803295	0.7113587082856	0.300568777271734	0.7113587082856	0.064024832239699	0.418251171803295
SLC25A4	0.4609062839407	0.765309159369742	0.677726451371166	0.765309159369742	0.460879726245646	0.4609062839407
SLC25A46	-0.191204710939389	0.588700525006017	0.942335331071797	0.588700525006017	0.389051812723127	0.191204710939389
SLC25A5	0.0493200994787805	0.416884506988708	0.297479969010675	0.416884506988708	-0.238213858332176	0.0493200994787805
SLC25A51	-0.386664195376806	-0.427458906968308	0.614598195113566	-0.427458906968308	0.68840668846256	0.386664195376806
SLC27A1	0.375635090272466	0.788476618844327	-0.151754930784665	0.788476618844327	0.930748926237218	0.375635090272466
SLC2A1	-0.171450556834716	0.725416731698534	0.743449567062991	0.725416731698534	0.0670453698646196	0.171450556834716
SLC2A13	0.753067267253758	0.976682602011949	0.961334149159526	0.976682602011949	0.967135729357133	0.753067267253758
SLC32A1	0.0736262840754855	0.797929572208833	0.496714353520264	0.797929572208833	0.262713588435941	-0.0736262840754855
SLC38A3	0.364820963347303	-0.0971287828082329	-0.548645180192748	-0.0971287828082329	0.340564063813434	0.364820963347303
SLC39A10	-0.508211270895339	0.872900007161949	0.00398690957763813	0.872900007161949	0.696381034621596	0.508211270895339
SLC39A6	0.958759086709952	-0.638820645313312	-0.868051906459822	-0.638820645313312	-0.536300570797577	0.958759086709952
SLC44A1	0.0900629788689192	0.693934789292142	0.535231897555669	0.693934789292142	0.205792086391728	-0.0900629788689192
SLC4A1	0.175916253748869	0.862562784015969	-0.589185077057121	0.862562784015969	0.458326459826206	0.175916253748869
SLC4A10	-0.472851322189301	0.783214456429644	0.928234786189415	0.783214456429644	0.360408965281823	0.472851322189301
SLC4A1AP	-0.189890265470282	0.604234755762021	0.395443787807462	0.604234755762021	0.529327148645169	-0.189890265470282
SLC4A4	-0.792909489370759	0.769853900829727	0.529680416433324	0.769853900829727	0.957548429589485	0.792909489370759
SLC4A7	0.375368500255717	-0.802944602497971	0.901776224075281	-0.802944602497971	0.184580690125776	0.375368500255717
SLC4A8	-0.266979546873806	0.684365746640848	0.849286956970953	0.684365746640848	0.66936302310564	0.266979546873806
SLC6A1	-0.658708329530816	0.466116904255957	0.955273798908198	0.466116904255957	0.245709680315535	-0.658708329530816
SLC6A11	-0.742635543540938	0.959839564320027	0.553595837277929	0.959839564320027	0.923686817799016	0.742635543540938
SLC6A17	-0.00866588914379769	0.989952997095022	0.911183377403926	0.989952997095022	0.928116300474874	-0.00866588914379769
SLC6A7	-0.165974492119429	0.748730445927738	0.835960112861902	0.748730445927738	0.322156112266223	0.165974492119429
SLC6A9	-0.0391536595579979	0.78639876363507	0.869362720548402	0.78639876363507	0.498679651852663	-0.0391536595579979
SLC7A14	-0.101425886062035	0.635890912763068	0.719150417039734	0.635890912763068	0.934587383169788	0.101425886062035
SLC7A5	0.00475913195101775	0.870854384847163	0.665937469141013	0.870854384847163	0.811323153259503	0.00475913195101775
SLC8A1	-0.952019189690908	0.859484841846514	0.773341616122578	0.859484841846514	0.783987322410226	0.952019189690908
SLC8A2	0.26911528825812	0.720157661367617	0.738954296316959	0.720157661367617	0.71833492249104	0.26911528825812
SLC9A1	-0.311337001657211	0.201974186452712	0.814934327723716	0.201974186452712	-0.264770055899199	0.311337001657211
SLC9A3R1	0.547764119921584	0.932875829116518	0.943933235397409	0.932875829116518	0.796557417931599	0.547764119921584
SLC9A3R2	0.787174280742302	0.686558718228468	-0.85409156672825	0.686558718228468	-0.304788168048771	-0.787174280742302
SLC9A6	0.470748688893641	0.843668278334321	0.284895208015887	0.843668278334321	0.844604967238665	0.470748688893641
SLIRP	0.397209012180653	-0.520768103008672	-0.837440908561677	-0.520768103008672	-0.0823411857998053	-0.397209012180653
SLITRK1	0.567778918333201	0.735340071209234	0.41650773843085	0.735340071209234	0.714706703120074	0.567778918333201
